sent,received,amount,date
72,e573f3e5-bb70-44b3-aacb-98fa5908b6dc,3afcf941-f1a5-4460-a78b-15b2cb52a281,81.4,2022-01-05 05:40:11
73,08c4c7b0-087d-44ed-99c5-2b39239a545b,f357731a-73aa-4063-bc36-7151256ecbba,43.35,2022-10-26 12:15:37
74,be55feba-3c96-4b46-871a-80e7d8d9a1e3,3fb06fb4-00f9-4db1-8872-5c7189bff0c2,73.44,2022-04-13 08:24:05
75,e8e0b67e-9857-4578-93c0-e03f74e430eb,4ac08dbc-e914-422f-b7a5-4c1564a728e5,76.35,2022-03-10 21:26:42
76,586105b6-93ea-427b-aa19-21503d9ad2fb,ebaf382a-ded6-4ea0-ae53-1ed5faf37bd6,42.54,2022-07-02 21:48:34
77,0ebbe10c-8833-47d6-9f81-8e46ed3dfea1,f735e7f4-a5cd-4e5e-a8a2-3c33cc1874e6,32.29,2022-05-31 08:08:36
78,1bcd1bf6-d71b-4675-b3df-1eeef1bed84f,6d55a37d-c1f7-480a-8981-662c7c4d26e8,25.92,2022-12-22 21:26:26
79,05683323-ee62-47ac-a254-78bf2188d1df,768d2f4e-7ad9-4dda-bf6b-617de73e5e3e,81.82,2022-01-31 20:46:46
80,de229ccf-746e-402d-8098-4c1bcee0406f,b934c6ba-8490-4456-ad5d-5b1286934e0f,24.74,2022-11-12 18:50:31
81,ec9a5559-5a34-488a-8f30-d362cd5b02cd,4c6abba2-76e5-466f-b27d-c16dfcb97bf9,94.18,2022-06-12 07:56:04
82,e186de34-7b5a-4037-b38e-1ec450a55dd9,f735e7f4-a5cd-4e5e-a8a2-3c33cc1874e6,72.26,2022-07-08 00:43:40
83,012b6690-965a-445d-98be-f858c6fce016,f9d6e26f-a753-40b1-8e30-b738ca692a72,78.88,2022-01-10 17:49:08
84,d354480f-bed7-4ca8-9bd1-4868f3cf52b1,a172f824-78cc-4946-996e-593270f9bbac,99.48,2022-02-28 07:22:42
85,08a9aad4-6e1c-409b-afa8-7dc1e09f6fe9,fe7a034a-ec4c-49d6-bf08-c75afd54276b,98.72,2022-10-08 20:31:21
86,a60f0c87-5bbf-4374-be33-c4e0e79926e5,a621e12f-4358-4829-a379-a615eb7835c3,95.1,2022-09-16 00:00:15
87,a838dca3-0976-4013-94a9-2e88c4d2ed47,13253cbd-5b14-4188-9fc3-ebf123b6a607,96.17,2022-01-18 10:40:42
88,d9d5dc1d-d2a6-461e-837f-bdf7e65b1ce5,45f38239-4924-4967-9cb2-eeba12e346dd,90.78,2022-01-27 03:11:38
89,3a7f1e93-ed2f-47cd-8e48-1f2931434631,53abafae-bb04-4610-a486-ba66f5939946,33.48,2022-06-09 11:43:30
90,e13688a7-67c8-4923-b20f-a3a7ded409f0,2c658445-1ae8-416b-8a36-8ad49798f660,70.63,2022-02-05 02:30:38
91,e3aadcb2-9ee0-4acd-81df-7b6c2687073d,3d62259d-47fc-4abe-b508-f70727973f78,41.23,2022-08-24 03:09:13
92,c12d3f47-5c49-49ac-9a0b-69ac04da88a3,28423f99-9be6-4eb0-bd0d-4da19f4dfb6a,41.14,2022-01-12 01:59:01
93,162d4050-e3ff-46a1-b581-c1d19324b508,fd41fa8f-3f32-4707-9cad-553817e51d2d,43.57,2022-06-03 11:02:21
94,3825bf5f-e480-44e1-96b5-81c7d7d0676a,de916426-cc81-4a64-b071-e211bd142fe7,40.18,2022-12-30 20:54:34
95,dadd8d95-d295-4416-9de1-d57d4e0c09e5,ac08cc26-4bf2-4947-9286-42447a9a4ad7,77.99,2022-04-19 08:27:56
96,75dcbc3d-5fba-4dbc-aa58-e9ab6e93615f,37f62fc4-b516-4a4f-8c79-7a55957a63b3,18.95,2022-08-08 00:22:04
97,549b19dd-1aad-45e1-9d78-53ecc31bc4fc,05caa45d-32aa-4220-9636-e8f4e822197c,45.84,2022-03-10 07:34:26
98,fe3ff293-013a-4a6d-a708-ee274a15d228,e1930962-a1f0-4b08-8458-9e9e5ed0b91b,32.13,2022-09-17 14:55:41
99,f5b74e4d-1cf4-429f-b558-ff97dcf48926,e51a2251-4b66-457a-b833-4b2b56ac2933,34.01,2022-04-18 23:35:19
0,2267576d-dd2d-4b90-ab07-8dd49c566069,b13cade3-d180-4693-abd7-0f5c90862230,84.15,2022-03-12 02:24:27
1,92af5ee4-6f01-423d-920d-4a49ae60f416,d3b1f451-02f2-4171-ac16-acd119ce71f3,72.36,2022-11-15 18:34:59
2,eb711d89-9d46-4b4e-8d35-1a659cfa0535,00b84d62-6f34-42c6-8a38-1053e00c7a2c,96.54,2022-02-16 03:45:18
3,55e92806-a357-42d1-9492-36a69a3203b0,c7c20846-3faa-482d-950e-3732105106d2,80.25,2022-01-12 12:21:16
4,529e427e-0908-481d-b1a7-44c13ef47ff8,e32ff2c7-d118-4278-904c-413c0843df63,26.47,2022-08-29 17:14:48
5,f81c61a3-1704-445f-94b2-21e9a97d2cfa,bab756fb-5f33-4284-9f69-331608124cad,61.08,2022-11-19 03:31:15
6,1f0e6a59-5560-4eb3-b2da-674262576c36,cd8044bd-3fb9-4e48-b6f9-feba9ce79a02,15.26,2022-07-01 12:46:40
7,6ee14e9b-ef28-476d-815a-55814218b6b3,c4505566-07e6-4dd0-ac44-b7eccc962e95,50.66,2022-10-21 12:10:49
8,8f36fa20-ebe0-4297-91a5-54fb17c4c168,8d483593-5384-4d22-bcc0-1341514d3db5,17.83,2022-08-11 07:24:59
9,4c7c65cf-56bc-45d2-8ed6-0b00c7b1bbe0,beb981f8-2484-48f3-9b4c-828253e6257e,41.55,2022-09-06 07:27:31
10,94c7ad8a-2661-4df2-acd4-37a25e42006a,a3d93a51-6952-4235-ad50-18ca6c8cc6e1,17.03,2022-07-19 11:09:32
11,629d9a39-79ec-4da7-b6ef-8928ec8fd7b6,cf00d386-dca5-46ed-ae7a-50351d75acf1,15.86,2022-10-25 07:41:53
12,ba1bcba1-16af-4c30-8f4a-14548595f804,91390b51-a5ce-4a76-a367-6a1387267628,39.13,2022-07-01 21:35:29
13,83f17144-102d-481f-a626-ba2137316c8e,e0be22ae-33e9-48f4-be9e-fb90690aa293,46.51,2022-05-12 13:24:16
14,8fcded38-99d1-489d-9fc6-4e11e8f7f7a0,97d4034d-3e75-4429-afdb-1a6fe72c2195,89.86,2022-06-09 08:56:18
15,9bbdd262-d5c9-41d6-8648-c2ca8811935a,301bcc67-d197-4f52-9ac2-e3b95effc377,74.78,2022-06-30 05:13:07
16,8a753062-65f1-434c-9053-875188ad92d6,8a512119-bb7d-4a49-b7b6-cf2f6536de06,64.64,2022-09-24 08:54:28
17,f0c46f7c-f3eb-483f-a8a5-8c9e6856f183,604c39d5-6cb4-4519-9193-fc144a9d6be1,67.82,2022-06-01 11:51:48
18,ac6e2dd8-07c9-4414-ac9a-aab5ae75bb6b,bca05902-ac60-4e7c-85d7-773531b39cdd,57.3,2022-01-31 01:17:09
19,c521f588-307a-4e33-8146-03446dae241a,332dd5ad-f297-4a9c-92ef-e83f768d33be,34.0,2022-10-17 14:42:46
20,c234121b-c086-43ca-9bc8-48496680c3bc,7a6036e3-14cb-4ab6-917b-a6da340eaa9e,73.46,2022-05-03 09:17:36
21,0aef0347-371e-4615-913f-430bc28bb827,b934c6ba-8490-4456-ad5d-5b1286934e0f,53.48,2022-08-06 10:09:12
22,92050d38-ffc0-4bf7-bf79-64db4148d1d2,ff630367-cdc1-40be-9e9a-8c18d9dae49d,37.01,2022-10-19 12:39:08
23,c440e1b4-e093-487e-8604-ca94e6e29f7c,8f359c8a-a254-46ae-b6f6-c0885fff396c,60.93,2022-08-09 09:58:47
24,db091b80-75cf-494f-b7ca-0d6c7ccc46ee,819238c2-df10-453f-897e-c0947bd3b37f,10.16,2022-02-24 05:44:38
25,eac7dbce-5556-49c1-ac11-a8b7a992da00,ba34e993-51a0-4678-9baf-89c91e36173f,68.0,2022-12-17 07:15:40
26,14af3b53-b3a1-4a13-98d7-033774d7941e,41c6af8b-fd0a-4fb1-a270-684fa8b56d2a,65.85,2022-11-01 03:41:30
27,8319952e-8b8a-44df-b3b2-3d4d8ee4a934,e07a2208-495a-4427-acb7-992066fe3f50,30.65,2022-06-07 09:23:34
28,a52e3bdf-0e59-48ba-b71c-0352d63dc065,2dc9c60b-1629-4798-86fc-3563ccbc07df,78.55,2022-01-03 00:01:37
29,af4a1e90-1177-4d3b-a8b3-5ffd4ea1fcf0,db65cddb-6cdf-4f98-924b-645e8a9d3061,34.79,2022-12-11 07:07:55
30,cde38a3f-a60f-43be-91a9-171c18a1990d,41b106a4-cdd2-4e5e-9e5c-ea69a4d4a322,14.55,2022-05-24 17:57:00
31,75d24d1d-ef40-4993-baaf-d2d51a2619f6,14b89d8b-f0e6-4017-844c-35a06d2fd6dc,92.83,2022-05-30 20:11:39
32,20dfcce5-dd9c-4b04-a61c-c415a1f9dd3c,7be7c242-74ee-493f-9d00-95b0d44520f3,54.45,2022-06-17 18:46:02
33,2640ad35-7eb3-4af9-8368-3e383a12ba7f,e1885ab5-bc83-483d-8030-7169e87da807,36.4,2022-06-09 14:26:11
34,93b65d0d-dba3-4de1-824f-d1a254edbe05,8d483593-5384-4d22-bcc0-1341514d3db5,32.87,2022-03-24 21:52:44
35,fcab6cb5-da58-4cd6-88c2-8ec6813ff7bc,866846bc-4ce2-400b-b130-6092dc6e515f,48.56,2022-03-20 17:39:28
36,37bca8b2-f4ce-400f-836f-0cbde5707b8d,8b551905-4ebd-4cbd-bf84-e4676a7691ff,93.56,2022-04-14 04:32:35
37,6c48685e-2641-48b9-be0e-c60b4814e4fc,adf62dcd-2134-4740-a01d-c8b2521bdd97,68.35,2022-10-30 23:42:41
38,9185ed1e-e6ae-493b-be39-9dcabaced951,102feddb-1cd9-4ae3-b41f-7216b592daaa,52.05,2022-07-31 02:19:10
39,12425852-1cd1-4e04-b0ec-ddb93fd152d0,713b2c3e-210a-4534-88f9-18f634ff1c96,21.42,2022-11-27 03:37:10
40,1236d384-ffb6-4a91-b263-25e76b3f1ed8,542dd061-5b10-4658-aa02-1928df75802d,64.31,2022-03-04 15:48:48
41,f0598e52-2f21-4d7e-8100-66f1ef26ec39,e1daa541-6717-418e-ae57-d916bfd65c78,65.72,2022-08-12 12:20:54
42,fa7ca40e-eaac-4441-b58e-ae5bbcff1104,f3cc8039-2e3d-452c-9458-03b3c418d0f3,44.85,2022-02-03 07:11:32
43,194951b2-a4fb-4b1c-ab82-34dddaff996c,417b99ee-2e21-4543-b827-acf0f394182f,16.61,2022-12-29 07:37:31
44,eb57f789-eb66-432f-836f-45218d516b94,264e8db5-3cd4-4eb7-b08e-7a8c926eff3d,58.76,2022-03-29 08:10:01
45,5288f849-6371-4ed1-97d0-d90fdee5f603,a15cce11-df71-4b90-9242-955502adb33f,62.62,2022-07-31 18:19:37
46,a070c3c0-8611-4c55-93a2-0e28be0cfd04,9620c9a9-c823-4bc4-920a-9fb55fc5e83e,69.81,2022-02-18 11:33:21
47,485fd55d-8070-45ad-ba05-efcc33378785,a5d62fe8-f1b8-43fd-929d-48ebd36dd637,90.12,2022-02-02 20:06:09
48,4fb425fe-9e50-494e-acce-f95d0bf9e51d,9d673410-6c9d-4529-b9f9-906c297d9f0c,64.47,2022-09-17 01:41:42
49,d91f41a3-429b-410a-81bc-d694c1793672,795eff70-f460-4552-b4af-18441c73e67b,71.27,2022-04-07 09:43:38
50,97f3bdb4-f2e7-42c4-8ba4-ae5ddfbecb39,9b2f610c-1829-4da3-8eb4-99b3bd269b06,15.79,2022-01-11 07:02:59
51,75bb932b-bda1-415a-b1b1-121c5dc7b12b,a6517a21-89bb-43b5-8f9a-783e5054d7cc,82.29,2022-03-22 20:20:02
52,4b8344fe-7eba-4510-887b-ca6dc5d01656,982bb6b5-322a-4ae0-8702-c4f921d66706,79.75,2022-07-25 04:47:54
53,8b115a49-e37d-4baa-b81d-8551e3acc203,9416172d-0701-4c4a-9d22-9d6a9335861e,48.5,2022-09-22 20:26:35
54,44df93a9-a2f0-474e-96ce-323db0ab139e,2b7bcf44-8a60-4d0d-bec5-d6f077a1933d,31.42,2022-12-08 12:12:57
55,c14144a8-2d61-4254-90ec-4ee1f3ac4c0e,e41c3612-3bdb-4f24-908f-780dcfa09fda,13.57,2022-04-07 14:41:29
56,24ab9e02-fb23-4d2f-b0eb-4ac33b9933d6,c821bffa-3610-44e3-acc1-51ec8cacf87e,90.6,2022-06-14 10:47:26
57,88cc8834-c2b2-4321-866f-51fe77947768,3f518bc2-e756-465b-9871-6cfaf1f0dce0,82.16,2022-10-24 19:49:42
58,7147e352-6fd8-4d8e-8845-511434e14d16,2d47b741-c0c8-4989-9cc0-15b3b45f7169,40.06,2022-03-12 12:12:01
59,3142ae65-83df-4f19-8c26-7d99dc455216,557d2231-243f-44e9-ac86-2b9b386a7289,58.74,2022-02-04 08:55:51
60,ad3dea40-f4f7-46fb-b79b-7f08fc45d0f5,9b9f566d-7e3f-4860-8207-a0d1cc5f2d4d,73.56,2022-01-24 02:49:34
61,26d0c2a9-d75d-4a9e-891c-ae3c9a8feed9,35e2927a-903c-4fce-8808-39a2cee4d392,95.45,2022-02-14 11:52:36
62,575be58b-2efd-4239-9e5f-a164b776a88f,adb5e08f-277c-40f4-baf9-558d45f41d20,81.46,2022-11-09 09:23:13
63,e5047ea6-b8e1-4fb7-916f-a8b7b3e3ee56,05ba148a-3594-40cf-a1d6-a545317fc107,50.6,2022-01-16 22:18:30
64,8b1230ac-47d3-4342-b32e-b728125c399a,54efdfbd-3ab2-42b2-81c4-2c2e63be50bf,98.12,2022-10-19 12:16:11
65,b1a71fdf-3a26-42f4-aed6-0ebdd693afdc,6f7df7d4-e10f-4031-a621-e6b6f3a8994b,45.93,2022-03-09 21:33:54
66,53de760b-f120-4d2b-b2e1-d0c055fd95aa,9c804c6c-b4aa-4018-b787-ae25787b72c8,27.11,2022-04-02 23:20:46
67,fe1e1357-2126-4098-8bb6-93df10cb4cc9,aecffc66-00b2-4c9d-be5d-64db4e432136,85.45,2022-06-23 01:29:02
68,9e6e260b-1a23-4edd-809a-2ff84ba46d9f,ac41cd9f-abd1-4f6c-b0bb-2d140b1eead1,49.1,2022-06-01 04:14:50
69,1d67dc2e-8276-4fde-a0d4-d26b29ba1eb4,b3189a4e-d6fe-4c2f-a6dd-400367a70c33,18.71,2022-01-29 18:47:58
70,02c07196-d293-4ce4-b918-75503960eef3,8ba83653-11ca-4b89-96b4-31979ee380a8,40.66,2022-11-24 22:44:05
71,e08d0861-040e-4f22-8228-7387b9d1f455,22f6b038-c009-4b48-8595-932644b12f68,79.57,2022-08-12 17:04:16
72,9f71eae4-3477-4fd3-acb3-d320666cca2f,a06b2429-6286-460f-b339-9206050197e4,23.42,2022-09-27 20:32:40
73,d0423e22-3b55-4a72-b147-f76ca83e3998,2ddb7d04-4a93-45b8-b521-cb9d5447f06c,58.05,2022-12-05 19:09:47
74,f576072d-cbb3-4ad8-bf20-7e08bfb80f25,ffd24cd5-e176-4bc6-8e30-4a80e8a0e767,60.19,2022-09-16 20:56:11
75,4258c357-df5f-47d7-94c9-dde0a3030c02,353b64cb-f468-4a46-b6ac-fb293e890bf0,54.42,2022-06-12 18:13:33
76,57752730-4f15-4921-a885-b49f7c56355b,73233e17-4d53-4364-8e0d-f88ba43e3f80,89.45,2022-02-03 02:40:16
77,c780ece9-0b90-495c-9988-61d064237a55,ad13f6ab-e7c2-4906-8459-259ba829a2b8,57.04,2022-06-09 01:23:48
78,16950533-f010-4694-acb7-58c9b871e93b,1ea89e88-f926-435a-825c-cc987d84d645,84.88,2022-06-29 13:29:29
79,97035236-e883-46bc-9a94-2f06f6507a9d,bd2a24ca-4df4-4f04-a99d-51917f41f314,14.71,2022-11-30 06:59:41
80,0ea7a9b0-c0e9-4492-b240-7b8ba8405662,c5d9c9be-51e4-42e7-8ab2-8de6501133b3,74.11,2022-07-15 21:21:01
81,645bc1c0-3488-4fad-9688-bc8c78cf95eb,5704c6cc-5439-4041-b12f-af6be3cd4779,32.95,2022-03-23 15:07:09
82,aba47ae1-c309-4881-8775-1ed297905fb8,f14eeec2-f590-4ddc-bb2d-b71fcf14a9d8,53.42,2022-10-26 05:45:24
83,6ed9ef31-515f-47f7-84a9-a0ae13caa2bc,be5a66ec-280a-44b7-8346-b7a2585d0ccb,30.33,2022-12-14 05:01:13
84,ec0dea56-6283-4c09-86d7-646d0c3b7066,f78980aa-da74-4442-b2d3-78fea33a6ecd,16.29,2022-01-18 07:48:56
85,ab554b99-1cef-44c4-b0ed-5392d15a75fd,8ac55481-3500-484a-9bb5-2c21387830aa,45.8,2022-09-06 16:11:15
86,325fcc10-61b1-440b-89f5-7f4bf272fd2b,07c9ca10-6dac-49f1-b77d-fbbf88e73e40,91.67,2022-07-14 23:50:15
87,ad3ffa71-cdad-4924-a7a1-7010d761aa27,b56c904e-1b4b-4c4c-9f18-7b36b6b28771,30.55,2022-11-27 19:09:22
88,8f6c5b83-101a-4cf3-abb1-dd39a24729f7,702acb35-ea87-4eee-ae5a-5116414eb960,33.02,2022-08-03 16:55:14
89,571deb1c-b663-43b9-9f53-a5df914598f5,be2dd0e0-721b-4f5a-b890-fd3c7e784315,47.77,2022-11-05 09:47:59
90,1cc2fe0d-a57d-42a8-8705-ef58a25de650,ac08cc26-4bf2-4947-9286-42447a9a4ad7,88.12,2022-12-18 01:44:33
91,69218c7a-0399-41c4-8d02-30726dbc2d4a,35e2927a-903c-4fce-8808-39a2cee4d392,13.29,2022-12-18 12:24:51
92,77db06dc-f065-40df-9e95-c5dee0ead331,bd2a24ca-4df4-4f04-a99d-51917f41f314,58.71,2022-02-19 09:57:10
93,46c68622-fc64-49a9-a0db-05ef91104075,2a7af4b8-391c-4f17-a58d-bf03a35ac88a,77.13,2022-04-16 19:19:37
94,d9ceb279-9004-40ed-9505-4bbaf5878948,5f222f5f-e328-4ec1-b713-6d484232f615,67.16,2022-07-25 04:52:41
95,c287ca12-1a70-4af2-a023-81f9b6b4fb8d,62a6e401-943e-4e61-bb80-75d1c9538d37,41.96,2022-11-11 02:49:18
96,0e8dcf75-6d14-4f7d-b038-1ff6e7ad69d4,8807cc9b-94ae-4648-b7d5-9c476385f64b,79.09,2022-03-19 15:08:50
97,6666ecbc-24d3-45bb-9b77-9bc0468c8f2e,fb5050a4-ab36-4add-aa45-2b28a6920cfd,66.42,2022-02-25 19:46:19
98,67e043d2-a90c-4e57-ad98-c4df434ecc85,f2143aa6-ccc9-4877-ad19-851ac0a54552,10.33,2022-03-07 06:34:14
99,94ce6594-d33f-4a32-abeb-e4560859aaf6,9706b4f6-d742-406c-a5bd-05b91f54dc18,30.43,2022-12-21 00:01:54
0,5043f337-a0e8-45b6-9247-0f6f50c24aae,d4aec2b1-542e-49ef-ac37-99e65bae825f,40.26,2022-04-22 08:43:40
1,ea438d09-1b61-492e-90e6-2bbc982f8883,de4f9fff-1821-441a-b41e-4b248239c8a2,71.38,2022-01-04 14:54:59
2,c4660c61-1ef5-4a43-828d-f94696581f5c,f1462cf3-3532-49d5-bd44-408c613f86a9,22.31,2022-05-31 04:42:10
3,f3c28307-77d6-4450-a4fa-4bb0c36d358a,40b97395-6bc7-4158-9fac-f363cc5be9d9,21.54,2022-06-03 01:48:32
4,2592acfb-7c4c-4735-9597-855dc55cce09,2650f962-9ef1-4769-827e-8f5f09d7586c,42.88,2022-05-18 17:48:33
5,6cc85b9f-2c9d-40d2-b6bc-3a7aa8d8cd30,48aa3cc1-3a27-455d-a841-13b7ee7742ac,25.31,2022-04-24 23:49:42
6,b5730a9b-106e-4024-934c-7c5d915d1f5e,898361fb-d7fc-40ea-bccc-a706af8dbdd5,66.49,2022-03-15 16:54:56
7,35d86f97-ddbd-4491-a8b3-9bd5c125054b,36ea5e6a-1b35-445b-bf1f-d7c8bd87f88f,96.66,2022-12-19 12:33:32
8,0b12185c-7f2b-446b-a18e-5437aa223bda,74c88553-28fa-409d-9d12-2fbd18e0ebf8,76.48,2022-09-18 07:23:04
9,1c1014fe-97ed-4450-9689-a4e445588679,cd9e7b59-672e-4594-a0db-1ac908439867,67.61,2022-09-25 03:35:07
10,7412838e-0f8e-4137-b8eb-987c28712e71,fd0b30b4-57d6-412d-89bf-e3a050244c96,42.73,2022-06-28 19:49:43
11,be604cce-1011-4caa-933a-7964b464c5ec,d434304a-2b8e-42a2-a317-4508807546b9,59.28,2022-02-14 09:43:21
12,8e326406-f37e-40b0-a366-fbfba005d9b8,fcb1095b-f99e-4630-92c8-ece3d2e8364d,72.7,2022-10-14 11:36:09
13,4c4df23e-d160-46cd-a89f-0f72f6e707c5,dd5f1d59-d3e5-4943-82c6-f781815e4a43,33.44,2022-07-18 03:37:24
14,ca01083f-0a9c-4109-b2c0-59269748da1b,3eb38180-0c73-4fa6-a29e-71fe30dc34f4,64.01,2022-12-28 23:38:39
15,0e626b71-1030-4b31-b5a2-a8326d07e5ba,2b7bcf44-8a60-4d0d-bec5-d6f077a1933d,34.46,2022-09-13 09:12:39
16,847fd219-a0f4-43dd-bb87-8562b0032fc4,533ee1b3-fe16-4023-9a76-80c5f8ad0e77,19.89,2022-10-24 20:40:17
17,f5470a27-7398-4483-8f33-92e0dd886968,ea63dd0c-2f37-42be-808d-5f55c472bb1a,88.44,2022-12-20 15:32:28
18,d03b8282-cf5a-439c-9809-121716bbd609,fec05598-389f-4734-9bd6-79d7d94277fb,24.51,2022-08-08 21:27:29
19,e5f224c8-2026-476b-b665-44f152d90004,f1fc545a-22ab-407f-9b0a-a103f298de36,58.62,2022-03-26 05:46:11
20,4fc25497-3f68-4b63-8c47-f6a8a2b6a944,c8b0e7e2-af3e-447a-940c-160ae95916fe,77.51,2022-11-27 11:14:18
21,bc58a720-c7af-4bdf-8607-401ea5de216f,c2330ce1-136e-45e0-942e-0d8295ddd541,12.2,2022-01-14 23:15:34
22,443a60ce-4f0c-4d93-ab0b-48862029cba2,c5e5f9fa-8164-46ae-850e-6177df00e0d0,76.4,2022-04-19 23:09:45
23,b920ed96-bcb2-447c-9ec9-e4969b4bb3d3,c821bffa-3610-44e3-acc1-51ec8cacf87e,89.32,2022-01-11 07:17:44
24,950aaf83-0ec4-422d-9e22-a457c01bd53f,be5a66ec-280a-44b7-8346-b7a2585d0ccb,37.18,2022-01-05 04:43:42
25,cbfa464b-5fa5-4c52-88f9-dba430ca9c72,9f0c6109-bf1c-4f02-9524-e3011649b194,36.22,2022-02-04 17:57:23
26,5b720ec3-06e2-45fe-8093-9db5fabc3c72,6c4339f1-b949-4fd1-b34a-e3ba8da203b0,71.13,2022-09-02 22:57:38
27,0a4231e4-2d59-4b0f-8c23-4ff90d1eef7b,8faa0bac-6eed-4f3e-be64-eff95224ce75,34.12,2022-09-19 01:29:49
28,1ccc9638-6a1e-4c5f-9081-fed89c7c1262,d75d3b97-fc3c-4f2d-b1ff-4227e9bfa452,99.72,2022-03-28 08:13:50
29,d6c99135-0933-452a-9f6a-2f2fe04a9e2b,3e466608-861e-4bcb-a69d-2627b35f3ed9,68.41,2022-07-21 05:39:37
30,caf576a9-03d3-42b8-bbf7-32db602c582d,50f9cd39-958b-4b6b-81a3-8b821204d4c5,35.49,2022-08-14 16:05:25
31,fb781595-1123-410c-9ad8-9e85157a4877,ce24d76f-df77-444f-8bf3-a1c709c0f094,50.43,2022-12-07 23:58:45
32,c297b478-e562-4c4f-b61b-3d8f2ce446a5,fecd3a0d-0eea-4d85-892c-528f6f68faa1,41.92,2022-02-10 21:22:11
33,2116a61a-aa8f-49f3-8c15-f9a7a30b93e2,2ccd45a1-db9e-468d-93b7-70ff055eaf25,47.3,2022-08-06 13:09:13
34,e89cfb37-5274-4a55-82a2-d8ada2567ebb,5a485385-cbd2-417d-bed6-1f5443106494,36.97,2022-07-17 12:18:44
35,a6f60b0f-b07d-4889-8f07-98d58307e2ef,c4603116-6bb0-4882-bd9b-bd50fba37da5,79.54,2022-02-01 15:15:15
36,7d398e0b-cf62-45c4-aa65-c2122a86f6c7,94bb595c-cb00-4467-badc-cce53035678b,40.21,2022-09-18 11:08:58
37,3a5a9765-7391-4076-ac76-eab7cc743108,6053a5f6-778a-4a0f-8848-9d30da63b233,86.3,2022-02-17 15:12:57
38,bcf57dc0-a4db-44ed-9a9c-874847f05e57,5f677b02-4b46-45d1-9785-bd2d319ea86a,10.81,2022-04-12 13:18:07
39,0f77bc7b-05d4-4042-a4e1-718e386c22e1,202f5101-b127-48a9-a43a-027de978a613,14.12,2022-01-29 13:22:08
40,5877673c-3a51-4a47-844a-551de63c8968,23f718d6-bbcc-4fff-ac7b-b4f147c41875,50.52,2022-05-09 00:08:52
41,7086d92f-a2ed-47c6-b154-b35e8ce90aa7,85025115-c1b4-48da-a0a9-7982c7ec38fa,28.12,2022-04-22 13:49:21
42,d3ed7091-8b60-409d-82b9-c49be1a9c3c2,e60c505c-49e2-410a-a6ef-a0307eba14f5,73.56,2022-10-16 06:15:53
43,863136b4-f29d-4fd2-807f-45c2d3b7a29e,39d89253-fe34-480e-9b33-9926dbb9d671,22.32,2022-06-02 16:07:46
44,b780c8c6-a35b-4854-9464-5ae88490013d,e165e6cc-b260-43c5-a18a-f2d914537f38,27.67,2022-06-23 10:12:25
45,2fb9b69e-2d4c-4134-b65c-d879167a540e,69e97e92-5383-40b8-8c41-aa719d4e621f,87.15,2022-05-09 17:58:21
46,56aaa1d2-e425-4b96-b787-64e7678d0aa3,8dbbf128-0b16-4aff-8808-702e82f1f02c,17.87,2022-07-16 11:19:05
47,af118851-8e65-4ed1-992a-20548de5f56d,a044b475-01af-4109-8d43-95bc05be4394,99.3,2022-02-12 04:46:21
48,e284bfce-dbbf-48fe-94c4-75cb71d23acc,e25754f4-272b-44ee-b1ed-6e6177840076,58.47,2022-05-06 20:58:19
49,2f2d8527-4104-4fa1-bc18-4caa9d315cc4,fccca316-47d8-4488-a76a-771a15c0a6c7,91.59,2022-08-20 13:10:01
50,dbbd52ca-dabf-4c05-bf00-1c57c2306097,f1bcdc8c-406e-4afc-b982-a1e3123a7bd0,12.67,2022-08-02 16:43:45
51,f8a24ea1-2207-47d7-9acc-75672cdc6602,05caa45d-32aa-4220-9636-e8f4e822197c,19.54,2022-12-09 19:27:22
52,d19d913a-1e16-4fd6-b051-3c7c550680b3,29b9d183-ce88-4ca3-bfdc-4d0f34b60d65,52.2,2022-08-15 17:58:30
53,587cc494-9f03-4823-aad7-5e2e86f699fd,48aa3cc1-3a27-455d-a841-13b7ee7742ac,67.02,2022-09-17 20:19:34
54,7f48c9e8-ea00-4c8a-ae00-4035e50e879b,ba507cc0-a3c9-4d83-ba64-b5d0092d75a5,13.77,2022-08-07 17:29:47
55,d9700812-cd81-43b9-b5e2-abff8886a041,c3b17a59-3cf3-4d0c-9c87-6b31303f0c36,75.01,2022-06-13 07:13:00
56,b150368f-7e07-4da5-b791-fefa2ed5c6b9,2e2b9e38-4228-4b1b-93e2-b9d3522ba3f8,84.63,2022-11-05 04:31:53
57,166ab5a4-0aa3-46fe-b2f9-fdbc9bef774c,207598e2-75d3-4157-9bd2-86430bd0c159,13.56,2022-09-30 22:35:59
58,9c363656-42bf-4884-ad09-b1689a82fdf4,c3079c90-eb85-4f1e-96fa-ea71c86eb957,31.95,2022-09-10 01:21:54
59,8c5219f7-fb8a-41a6-a990-0505917b7da3,b9d3cced-926a-4296-9e47-824f83ea488e,74.09,2022-01-05 18:09:29
60,417be8c4-f4de-4f34-bf6a-043c594d6640,2fd83c5f-e698-4fc5-9eb8-eeead2a66ad7,45.5,2022-06-01 18:48:39
61,e4952a2d-f32a-44c2-8c06-44649f3390cf,2bcc5c8d-e793-4df6-aec2-b3985d29a892,93.83,2022-12-17 00:02:51
